Twb1AxlY6Cw,Стрелецкие бунты — Александр Лаврентьев,"ПостНаука,лекция,наука,история,история России,Петр I","Источник — http://postnauka.ru/video/42809

Как было организовано стрелецкое войско? Что стало причиной бунта стрельцов 1682 года? Как складывались взаимоотношения стрельцов и Петра I? На эти вопросы отвечает кандидат исторических наук Александр Лаврентьев.",13690,365,6
uw2rrBcdZzE,Телесность власти в Средние века — Михаил Бойцов,"ПостНаука,лекция,наука,Средневековье,история","Источник — http://postnauka.ru/video/42803

Какие требования к физическому состоянию правителя предъявлялись в Средневековье? Благодаря чему, согласно представлениям, государь обладал способностью исцелять больных? Какое место в образе правителя занимали знаки власти и одежда? Об этом рассказывает доктор исторических наук Михаил Бойцов.",10007,196,8
PlYov5sXNKw,Структурная биоинформатика — Михаил Гельфанд,"ПостНаука,лекция,наука,биоинформатика,билогия,ДНК","Источник — http://postnauka.ru/video/42434

В чем особенности физического и статистического подходов в биоинформатике? Какие значимые результаты удалось получить в структурной биоинформатике? Как проходит чемпионат мира по предсказанию структуры белков? Об этом рассказывает доктор биологических наук Михаил Гельфанд.",7599,141,2
eR0i3THBxPE,Политическая теология XIII–XIV веков — Александр Марей,"ПостНаука,лекция,наука,Средневековье,теология,философия,политическая философия","Источник — http://postnauka.ru/video/42993

Какие причины лежат в основе любого политического института согласно последователям Фомы Аквинского? Какие типы монархической власти выделяют Птолемей Луккский и Эгидий Римский? Какому закону должен подчиняться король? Об этом рассказывает кандидат юридических наук Александр Марей.",7274,159,2
P6VE7N9-8uI,Канцлерская демократия — Илья Женин,"ПостНаука,лекция,наука,история,ФРГ","Источник — http://postnauka.ru/video/42422

Каких политических взглядов придерживался Конрад Аденауэр? В чем проявлялся двойственный характер его решений? Какие действия были предприняты Аденауэром для вывода ФРГ из послевоенного кризиса? Об этом рассказывает кандидат исторических наук Илья Женин.",16875,230,4
PXRHPIEREwk,Минимальный геном — Михаил Гельфанд,"ПостНаука,лекция,наука","Источник — http://postnauka.ru/video/5602
Какие существуют подходы к определению минимального генома? Как реализуются экспериментальные методы поиска генов, которые являются обязательными? Об этом рассказывает доктор биологических наук Михаил Гельфанд.",9119,199,6
gd6GUSafqiQ,Тема войны в советской драматургии — Павел Руднев,"ПостНаука,лекция,наука,театр,Dramaturgy (Field Of Study)","Источник — http://postnauka.ru/video/42807

Как менялась интонация театра по отношению к войне? Как происходит компенсация религиозного сознания в пьесах Виктора Розова? Что война изменила в послевоенной жизни людей? Об этом рассказывает кандидат искусствоведения Павел Руднев.",2054,41,2
piTHLbLct5g,Экспериментальная генетика поведения — Инга Полетаева,"ПостНаука,лекция,наука,генетика","Источник — http://postnauka.ru/video/41676

Как создаются модели нарушений функций центральной нервной системы на лабораторных животных? Какие признаки можно сформировать путем искусственного отбора? Как с помощью модельных животных исследуются нейродегенеративные заболевания? Об этом рассказывает доктор биологических наук Инга Полетаева.",2809,65,0
Fjd1rzEJAD8,Открытие структуры ДНК — Максим Франк-Каменецкий,"ПостНаука,лекция,наука,биология,ДНК","Источник — http://postnauka.ru/articles/42611

Кто сыграл важную роль в определениии структуры ДНК наряду с Фрэнсисом Криком и Джеймсом Уотсоном? Почему молекулы ДНК изначально исследовались с помощью рентгеноструктурного анализа? Как были определены комплементарные пары ДНК? Об этом рассказывает доктор физико-математических наук Максим Франк-Каменецкий.",13292,171,10
iOb7_IEnkdU,Периодизация древнегреческой мифологии — Гасан Гусейнов,"ПостНаука,лекция,наука,мифология,Greek Mythology (Fictional Universe)","Источник — http://postnauka.ru/video/42796

На какой вопрос пытается дать ответ каждый миф? Почему исследователям необходима периодизация исследуемого явления? В чем заключается главная трудность периодизации греческой мифологии? Об этом рассказывает доктор филологических наук Гасан Гусейнов.",20749,293,8
IE8PRZrU7XI,Биоинформатика как дисциплина — Михаил Гельфанд,"ПостНаука,лекция,наука,Bioinformatics (Field Of Study)","Источник - http://postnauka.ru/video/42436

Какие направления работы выделяют в биоинформатике? Как с помощью биоинформатики исследуются эволюционные процессы? Почему большой объем данных препятствует развитию молекулярной биологии? Об этом рассказывает доктор биологических наук Михаил Гельфанд.",27898,481,5
z5THu6gJrWM,Микроурбанизм — Оксана Запорожец,"ПостНаука,лекция,наука,урбанистика","Источник — http://postnauka.ru/video/42798

Почему исследователи заинтересовались небольшими предметами и деталями в городском пространстве? Какую роль в преобразовании города играет горожанин? Как в современном городе меняются межличностные отношения? Об этом рассказывает кандидат социологических наук Оксана Запорожец.",4020,58,10
RnEGW4TcMRs,Меморализация внезапной смерти — Анна Соколова,"ПостНаука,лекция,наука,антропология,культура,обряды","Источник — http://postnauka.ru/video/41680

В каких формах проявляется меморализация внезапной смерти? Каким образом она связана с социальным и политическим протестом? Как в постсоветской культуре трансформируются похоронный и поминальный обряды? Об этом рассказывает кандидат исторических наук Анна Соколова.",5087,76,3
5blZsm88Tu4,Визуализация биомолекул — Дмитрий Клинов,"ПостНаука,лекция,наука,биология","Источник — http://postnauka.ru/video/41707

Как устроен атомно-силовой микроскоп? Как удалось улучшить характеристики таких микроскопов с помощью сверхострых зондов? Какие важные результаты были достигнуты в севенировании ДНК и исследовании белка фибриногена? Об этом рассказывает кандидат физико-математических наук Дмитрий Клинов.",1867,41,1
L0qZQqNvO5o,Конденсация экситонных поляритонов - Наталья Берлофф,"ПостНаука,лекция,наука,физика,свет","Источник - http://postnauka.ru/video/42414

Как создаются частицы, состоящие наполовину из света, наполовину из вещества? Как можно наблюдать квантовые состояния невооруженным глазом? В чем заключается эффект квантовой блокады? Об этом рассказывает профессор прикладной математики Сколковского института науки и технологий Наталия Берлофф.",4507,135,5
15TaO8H0EUI,Монголоиды — Станислав Дробышевский,"ПостНаука,лекция,наука,расы,монголоиды,расоведение","Источник — http://postnauka.ru/video/42707

Как произошли переходные варианты монголоидной расы? Какие признаки наиболее характерны для ее представителей? Какая раса монголоидов наиболее многочисленная? Об этом рассказывает кандидат биологических наук Станислав Дробышевский.",199508,5587,154
Oztrq_Zx9X0,Когнитивная революция в психологии — Мария Фаликман,"ПостНаука,лекция,наука,Psychology (Field Of Study),Cognitive Psychology (Field Of Study),психология,когнитивная психология","Источник - http://postnauka.ru/video/41682

Почему в американской психологии начала XX века стал преобладать бихевиоризм? Какую роль в возрождении интереса к вопросам познания сыграли исследования искусственного интеллекта? Как когнитивная наука изменила психологические исследования? Об этом рассказывает кандидат психологических наук Мария Фаликман.",34823,592,15
BIVUgwszGYg,Государства сапотеков и миштеков — Дмитрий Беляев,"ПостНаука,лекция,наука,история,майя,Мезоаамерика","Источник — http://postnauka.ru/articles/42610

Чем особенно интересен регион долины Оахаки историкам мезоамериканской цивилизации? Почему формирующееся государство сапотеков сталкивалось с сопротивлением региональной знати? Какие элементы идеологии устрашения были распространены в Монте-Альбане? Об этом рассказывает кандидат исторических наук Дмитрий Беляев.",8768,125,5
J9NU1y-gA9I,Коллективная травма и катастрофы — Максим Киселев,"ПостНаука,лекция,наука,психология","Источник — http://postnauka.ru/video/43214

Как различается наше восприятие техногенных и природных катастроф? Как возникает культурный страх и что входит в это понятие? Почему атомная энергетика воспринимается как самая опасная? Об этом рассказывает директор по программам лидерства Сколковского института науки и технологий Максим Киселев.",3200,54,5
oeibnMhGI1s,Главная проблема философии Шеллинга — Петр Резвых,"ПостНаука,лекция,наука,философия,Friedrich Wilhelm Joseph Schelling (Academic),Philosophy (Field Of Study),Шеллинг Фридрих","Источник — http://postnauka.ru/video/41691

Какие существуют конкурирующие представления о философии Шеллинга? Возможно ли сформулировать центральную идею его творчества? Что для Шеллинга является необходимым условием для познания и мышления? Об этом рассказывает кандидат философских наук Петр Резвых.",9346,146,8
UiqwxUggSaw,Гетман Мазепа — Кирилл Кочегаров,"ПостНаука,лекция,наука,история,Ivan Mazepa (Military Person),история России,Россия","Источник — http://postnauka.ru/video/41671

Как складывались взаимоотношения гетмана Мазепы с Россией? Почему он получил поддержку Петра I? Какие ошибки Мазепа совершил, перейдя на сторону Карла XII? Об этом рассказывает кандидат исторических наук Кирилл Кочегаров.",15115,291,31
754Pow_t_qg,Композиты с использованием BN-нанотрубок — Дмитрий Гольберг,"ПостНаука,лекция,наука,физика,нанотехнологии,графен,электроника","Источник — http://postnauka.ru/video/41686

Благодаря каким полезным свойствам нитрид бора может получить механическое применение? Как можно использовать комбинацию графена и нитрида бора в электронике? Как с помощью нитрида бора улучшить свойства полимеров? Об этом рассказывает кандидат физико-математических наук Дмитрий Гольберг.",2755,51,1
9HyVZRMx3iw,Делегация — Дмитрий Дождев,"ПостНаука,лекция,наука,право,юриспруденция","Источник — http://postnauka.ru/video/42221

Что представляет собой делегация в отношениях кредитора и должника? Кому она выгодна в первую очередь? Что происходит при попытке распорядиться обязательством как объектом? Об этом рассказывает доктор юридических наук Дмитрий Дождев.",3487,52,0
Yo9k6n-wejA,Дворцовые перевороты в послепетровской России — Игорь Курукин,"ПостНаука,лекция,наука,история,Петр I,история России,дворцовые перевороты","Источник — http://postnauka.ru/articles/41688

Какие реформы Петра I привели после его смерти к борьбе придворных партий? Какую роль в эпоху дворцовых переворотов сыграла императорская гвардия? Как изменилась внешнеполитическая ситуация в этот период? Об этом рассказывает доктор исторических наук Игорь Курукин.",25549,664,9
CJLzs3GYVzM,Историческая диалектология - Анастасия Лопухина,"ПостНаука,лекция,наука,диалектология,лингвистика,Dialectology,русский язык,древнерусский язык","Источник - http://postnauka.ru/video/41689

Что изучает историческая диалектология? Можно ли говорить о едином древнерусском языке? Какие письменные источники помогают реконструировать древнерусский язык? Об этом рассказывает кандидат филологических наук Анастасия Лопухина.",1356,29,0
hCqPpo1Jp2o,Солнечная энергетика - Евгений Кац,"ПостНаука,лекция,наука,Solar Energy (Industry),Energy Development (Industry)",Какие существуют способы преобразования света в электричество? Как повысить КПД солнечных элементов? Каковы основные перспективы развития солнечной энергетики? Об этом рассказывает профессор Университета имени Бен-Гуриона Евгений Кац.,18418,451,16
yWRC4usCum8,Вычислительная линейная алгебра — Иван Оселедец,"ПостНаука,лекция,наука,математика,алгебра","Источник — http://postnauka.ru/video/42416

Возможно ли в линейной алгебре получение новых результатов? Почему в университетах этот курс учат неправильно? Какое матричное разложение является самым важным? Об этом рассказывает доктор физико-математических наук Иван Оселедец.",13434,470,10
R2UoGCJfapE,Историческая диалектология — Анастасия Лопухина,"ПостНаука,лекция,наука,русский язык,лингвистика,Dialectology,диалектология,диалекты,филология","Источник — http://postnauka.ru/video/41689

Что изучает историческая диалектология? Можно ли говорить о едином древнерусском языке? Какие письменные источники помогают реконструировать древнерусский язык? Об этом рассказывает кандидат филологических наук Анастасия Лопухина.",7856,144,1
NyKDfRBSqaQ,Политические идеи средневековых юристов — Александр Марей,"ПостНаука,лекция,наука","Источник — http://postnauka.ru/articles/42087
Какие тексты влияли на развитие юридической мысли Средневековья? Что ограничивало власть монарха согласно представлениям сторонников императора и папы римского? Как средневековые юристы определяли закон? Об этом рассказывает кандидат юридических наук Александр Марей.",8817,211,2
Vc8aKJtnpB0,Софиология Павла Флоренского и Сергея Булгакова — Алексей Козырев,"ПостНаука,лекция,наука,философия,боословие","Источник — http://postnauka.ru/articles/42088
Какая богословская проблема стоит у истоков софиологии? Какое место образ Софии занимал в идеологии первой русской революции? Как менялся статус Софии в учении отца Сергия Булгакова? Об этом рассказывает кандидат философских наук Алексей Козырев.",9099,172,6
B9vHDHt45iU,Абстрактное и конкретное в математике — Алексей Семихатов,"ПостНаука,лекция,наука,математика","Источник — http://postnauka.ru/video/41678
Как математически были классифицированы симметрии явлений? Как соотносятся полупростые группы Ли и физика элементарных частиц? Что явилось математической предпосылкой существования кварков? Об этом рассказывает доктор физико-математических наук Алексей Семихатов.",83317,2735,34
coOOo02UlME,Иммунная активация и болезни человека — Леонид Марголис,"ПостНаука,лекция,наука,медицина,ВИЧ,СПИД,иммунитет","Источник — http://postnauka.ru/video/41673
Как работает система иммунной активации? Какие параметры характеризуют этот процесс? Как иммунная активация способствует возникновению вирусных заболеваний? Об этом рассказывает доктор биологических наук Леонид Марголис.",22780,536,17
-xIEwBhJQOI,Зеркальная материя — Сергей Троицкий,"ПостНаука,лекция,наука,физика","Источник — http://postnauka.ru/video/41352

Как было обнаружено нарушение симметрии слабых взаимодействий? Какие существуют подходы к определению зеркальной материи? Можно ли обнаружить зеркальные частицы? Об этом рассказывает доктор физико-математических наук Сергей Троицкий.",19139,523,11
JgAtf83ttAc,Неисполнение и ответственность — Дмитрий Дождев,"ПостНаука,лекция,наука,юриспруденция,право","Источник — http://postnauka.ru/video/42220

Какие варианты взыскивания долга кредитором существуют в европейских правовых системах? Какое место в отношениях должника и кредитора занимает невозможность исполнения? Какие виды невозможности выделяет Фридрих Моммзен? Об этом рассказывает доктор юридических наук Дмитрий Дождев.",7233,132,5
oEoWBGoQEGI,Исследования моногамии у животных — Андрей Чабовский,"ПостНаука,лекция,наука","Источник — http://postnauka.ru/video/41348
Почему моногамные отношения не характерны для млекопитающих и птиц? Как исследуется моногамия в живой природе? Какие существуют экспресс-методы оценки моногамности? Об этом рассказывает доктор биологических наук Андрей Чабовский.",8765,212,3
fYIc3r-9NLs,Метаболизм и эволюция человека — Филипп Хайтович,"ПостНаука,лекция,наука,биология,эволюция,мозг","Источник — http://postnauka.ru/video/41350

Чем мозг человека отличается от мозга шимпанзе? Какую роль в функционировании органов нашего тела играют жиры? Как в ходе эволюции изменились мышцы человека? Об этом рассказывает руководитель группы сравнительной биологии в Институте вычислительной биологии в Шанхае Филипп Хайтович.",33319,917,38
NGXVdxRpD3U,Оценка сейсмической опасности — Евгений Рогожин,"ПостНаука,лекция,наука,землетрясения,геология","Источник — http://postnauka.ru/video/41345

Какие территории на Земле являются наиболее сейсмоактивными? С помощью чего производится общая оценка сейсмической опасности? Какие существуют методики детальной оценки? Об этом рассказывает доктор геолого-минералогических наук Евгений Рогожин.",1760,26,1
wwyGNpdu5JA,Выбор веры на Руси — Владимир Петрухин,"ПостНаука,лекция,наука,Русь,история России,Крещение Руси,христианство","Источник — http://postnauka.ru/video/41335

По каким причинам перед князем Владимиров встала необходимость выбора монотеистической религии? Как проходил процесс выбора веры? Насколько успешным было первое крещение Руси? Об этом рассказывает доктор исторических наук Владимир Петрухин.",57320,1345,277
zJ8VFdDgXRQ,Инфляционная стадия ранней Вселенной — Алексей Старобинский,"ПостНаука,лекция,наука,астрофизика,космология,Alexei Starobinsky","Источник — http://postnauka.ru/video/41354
Как возникла гипотеза космологической инфляции? Какими современными наблюдательными данными она подтверждается? Какими свойствами обладала Вселенная в начале инфляционной стадии? Об этом рассказывает доктор физико-математических наук Алексей Старобинский.",18241,332,27
d4mysej5Mx8,Политика памяти в постсоветской России — Ольга Малинова,"ПостНаука,лекция,наука,политика памяти,Россия,политология","Источник — http://postnauka.ru/video/34948

Каким критериям должно соответствовать историческое событие, используемое в политике памяти? Как интерпретировалось прошлое России в ельцинскую эпоху? Как изменился вектор политики памяти с приходом к власти Владимира Путина?? Об этом рассказывает доктор философских наук Ольга Малинова.",8078,154,4
BG_vb3W8MOA,Формирование планет и протопланетные диски — Сергей Попов,"ПостНаука,лекция,наука,астрофизика,астрономия","Источник — http://postnauka.ru/video/41338

Как открытие экзопланет изменило представление об образовании планетных систем? Как происходит миграция планет в протопланетном диске? Какие вопросы встают перед исследователями при изучении процесса образования планет? Об этом рассказывает доктор физико-математических наук Сергей Попов.",21149,517,13
js4iX4nLtaY,Литературное наследие Пушкина — Алина Бодрова,"ПостНаука,лекция,наука,Пушкин,литература,литературоведение","Источник — http://postnauka.ru/video/41192

Каким свое собрание сочинений видел сам Пушкин? Почему в советское время предпочитали рукописные варианты его произведений прижизненным изданиям? Что является центральной проблемой пушкинской текстологии? Об этом рассказывает кандидат филологических наук Алина Бодрова.",3791,61,4
hjfl6mUOnWM,Водородная энергетика — Виктор Зайченко,"ПостНаука,лекция,наука,энергетика,водородная энергетика","Источник — http://postnauka.ru/video/41197 

С чем было связано возникновение интереса к водородной энергетике? Какие технические и экологические задачи необходимо решить при выделении водорода? Насколько перспективное решение было предложено российскими энергетиками? Об этом рассказывает доктор технических наук Виктор Зайченко.",14355,329,51
zG7l61f84Ug,Аномалии реликтового излучения — Олег Верходанов,"ПостНаука,лекция,наука,астрофизика,космология","Источник — http://postnauka.ru/video/41193

В чем причина существования аномалий реликтового излучения? Влияют ли объекты Солнечной системы и структуры Галактики на распределение пятен в карте реликтового излучения? Об этом рассказывает доктор физико-математических наук Олег Верходанов.",41353,952,51
2C65QzSeTN0,Рецепция гумбольдтовской модели университета — Наталья Ростиславлева,"ПостНаука,лекция,наука,образование,история,университет","Источник — http://postnauka.ru/video/40889

Когда появился немецкий классический университет? Какое влияние он оказал на университетское образование в Российской империи? Почему значительная часть немецкой профессуры была лояльна государству и режиму Адольфа Гитлера в частности? Об этом рассказывает доктор исторических наук Наталья Ростиславлева.",2212,12,3
RoS4BAKcseE,Ментальная репрезентация событий — Татьяна Ребеко,"ПостНаука,лекция,наука,психология,когнитивная психология","Источник — http://postnauka.ru/video/40887

Какие типы знания выделяются в когнитивной психологии? Какие уровни можно выделить в структуре скрипта? С помощью каких экспериментальных моделей изучаются скрипты? Об этом рассказывает кандидат психологических наук Татьяна Ребеко.",8574,139,18
HJ4Y0JprVSM,Переписка Ивана Грозного с Андреем Курбским — Борис Морозов,"ПостНаука,лекция,наука,Иван Грозный,история,история России,Ivan The Terrible (Monarch)","Источник — http://postnauka.ru/video/41207

В чем Андрей Курбский обвинял Ивана Грозного? Каково значение их переписки для изучения истории России? Какие споры вели ученые относительно подлинности документа?",19898,454,13
0u4anC1XAaQ,Репрессивный аппарат Третьего рейха — Илья Женин,"ПостНаука,лекция,наука,история","Источник — http://postnauka.ru/video/41895
Когда начала формироваться антисемитская риторика национал-социализма? Какие законодательные акты ограничивали права еврейского населения Германии? Какие масштабы имела дискриминационная политика Адольфа Гитлера? Об этом рассказывает кандидат исторических наук Илья Женин.",20629,394,15
_tYdzzmLsFA,Нейродегенеративные болезни — Владимир Муронец,"ПостНаука,лекция,наука,медицина,болезнь Альцгеймера","Источник — http://postnauka.ru/video/40884

Что является причиной нейродегенеративных заболеваний? Какую роль в организме человека играют шапероны? Какие существуют подходы к лечению болезни Альцгеймера и коровьего бешенства? Об этом рассказывает доктор биологических наук Владимир Муронец.",7744,88,3
L0mi0tS2Z2E,Чернышевский как христианский мыслитель — Владимир Кантор,"ПостНаука,лекция,наука,литература,Чернышевский","Источник — http://postnauka.ru/video/40882

Как современники реагировали на арест и ссылку Чернышевского? Почему роман «Что делать» называли «новым Евангелием»? О ком Чернышевский говорит как о «новых людях»? Об этом рассказывает доктор философских наук Владимир Кантор.",9299,302,18
WF5-OKjgsT0,Пророческие движения в Южной Африке — Александр Воеводский,"ПостНаука,лекция,наука,история,Южная Африка,религия","Источник — http://postnauka.ru/video/40877

С чем было связано возникновение пророческих движений в Южной Африке в XIX веке? Как этот феномен изменил судьбу народа коса? Какое влияние на африканскую религиозность оказало христианство? Об этом рассказывает кандидат исторических наук Александр Воеводский.",2690,53,4
bxf_6VMkdrk,Натурфилософия и история античной медицины — Дмитрий Балалыкин,"ПостНаука,лекция,наука,история медицины,история науки,Natural Philosophy (Field Of Study),Medicine (Field Of Study),Classical Antiquity (Art Period/Movement),медицина","Источник — http://postnauka.ru/video/40872

Как происходило становление рациональной науки в античный период? Как концепция Платона о Демиурге повлияла на развитие натурфилософии и медицины? Что представляли собой принципы аристотелевской анатомии?",3728,53,8
dM6gbdoYPTY,Европеоиды — Станислав Дробышевский,"ПостНаука,лекция,наука,антропология,европеоиды,расы,расоведение,Caucasian Race (Ethnicity)","Источник — http://postnauka.ru/video/40880

Какие признаки характерны для европеоидной расы в целом? Какие группы можно выделить среди европеоидов? С чем связана изменчивость внутри одной расы? Об этом рассказывает кандидат биологических наук Станислав Дробышевский.",135417,3240,102
C9Prr0l5Eko,Мертвое тело правителя в Средние века — Михаил Бойцов,"ПостНаука,лекция,наука,история,Средневековье,Средние века","Источник — http://postnauka.ru/video/40874

С какой целью умерших правителей в течение нескольких дней выставляли сидящими на троне? Какие существовали процедуры сохранения тел государей в Средние века? С чем связана практика раздельного захоронения частей тела? Об этом рассказывает доктор исторических наук Михаил Бойцов.",8973,179,4
yyE-yZ1rMDs,Аппарат эмоций — Александр Жданов,"ПостНаука,лекция,наука,эмоции,Emotion (Quotation Subject),мозг,биология","Источник — http://postnauka.ru/articles/40868

Какую роль аппарат эмоций играет в организме человека? От чего зависит наша мотивация? Как внутренне ощущение времени связано с аппаратом эмоций? Об этом рассказывает доктор физико-математических наук Александр Жданов.",10325,297,30
zNGyfOaVi1k,Бумажные и электронные словари — Борис Иомдин,"ПостНаука,лекция,наука,лингвистика,русский язык,филология,словарь","Источник — http://postnauka.ru/articles/40870

Как изменилась роль традиционного словаря? Какие задачи ставятся перед активным словарем? Каковы преимущества и недостатки интернета как источника данных о значениях слов? Об этом рассказывает кандидат филологических наук Борис Иомдин.",8097,204,7
lc6EMbZTN_4,Компетентностный подход в системе образования — Елена Брызгалина,"ПостНаука,лекция,наука,образование,Россия,вуз","Источник — http://postnauka.ru/video/40278

Какие причины формирования компетентностного подхода в России можно выделить? Какое значение этот подход имел в системе образования? Какие трудности возникают при внедрении компетентностного подхода? Об этом рассказывает кандидат философских наук Елена Брызгалина.",14373,235,20
MUCkaGOy3Xg,Психологические причины межгрупповых конфликтов — Ольга Гулевич,"ПостНаука,лекция,наука,психология","Источник — http://postnauka.ru/video/40866

Как объясняют причины межгрупповых конфликтов сторонники гипотезы «козла отпущения»? Как оценивали роль авторитарной личности Адорно и Альтмейер? С чем связывает межгрупповые конфликты теории социального доминирования? Об этом рассказывает доктор психологических наук Ольга Гулевич.",8645,164,12
O1MKAYYRxEs,Появление письменной культуры на Руси — Елена Уханова,"ПостНаука,лекция,наука,филология,лингвистика,Русь,Россия","Источник — http://postnauka.ru/video/40998

Какие признаки указывают на существование славянской письменности до крещения Руси? Какая письменная традиция Византии была воспринята в Киеве? Состоятельна ли концепция интеллектуального молчания Древней Руси? Об этом рассказывает кандидат исторических наук Елена Уханова.",8162,96,16
_fqWyQidmq8,Современная селекция растений — Алишер Тураев,"ПостНаука,лекция,наука,биология,ГМО,генетика,ДНК,Вавилов Николай","Источник — http://postnauka.ru/video/40277

Как генетика повлияла на научную селекцию растений? На чем основана молекулярная селекция? Какие существуют проблемы в генной инженерии? Об этом рассказывает доктор биологических наук Алишер Тураев.",7335,174,4
